customer_id,email,first_name,middle_initial,last_name,phone,signup_date,last_purchase_date,last_login_date,customer_tier,region,acquisition_channel,gender,age_bracket,top_category,total_revenue,avg_order_value,total_orders,site_visits_30d,emails_opened_30d,cart_abandons,items_in_wishlist,customer_lifetime_days,recency_days,email_subscribed,sms_subscribed,premium_member,at_risk_churn
C2477,james.moore2477@email.com,James,F,Moore,555-4261,2021-11-07,2024-02-24,2024-02-23,Silver,Northeast,Email,M,55-64,Beauty,3006.0,167.0,18,15,9,5,13,860,21,TRUE,FALSE,FALSE,FALSE
C2478,gary.brown2478@email.com,Gary,F,Brown,555-5317,2020-10-22,2024-01-25,2024-03-15,Bronze,Southeast,Organic,M,25-34,Sports,1636.96,102.31,16,40,10,1,12,1241,51,TRUE,FALSE,FALSE,FALSE
C2479,charles.rodriguez2479@email.com,Charles,S,Rodriguez,555-1240,2021-06-06,2024-02-04,2024-02-21,Gold,West,Email,M,45-54,Sports,7052.76,180.84,39,27,12,4,19,1014,41,TRUE,FALSE,TRUE,FALSE
C2480,george.wilson2480@email.com,George,G,Wilson,555-4132,2024-02-02,2024-01-20,2024-03-13,Bronze,Midwest,,Other,18-24,Beauty,92.78,92.78,1,16,14,1,13,43,56,TRUE,TRUE,FALSE,FALSE
C2481,charles.thomas2481@email.com,Charles,M,Thomas,,2020-08-18,2024-02-03,2024-03-11,Silver,Northeast,Paid Search,M,25-34,Clothing,5847.1,167.06,35,26,15,0,5,1306,42,FALSE,FALSE,FALSE,FALSE
C2482,rebecca.green2482@email.com,Rebecca,R,Green,555-9479,2022-08-08,2024-02-08,2024-03-02,Bronze,West,Social,Prefer not to say,65+,Books,2034.56,254.32,8,22,16,0,11,586,37,TRUE,FALSE,FALSE,FALSE
C2483,sharon.carter2483@email.com,Sharon,T,Carter,555-8236,2020-05-11,2024-03-10,2024-02-20,Bronze,Northeast,Direct,Other,18-24,Beauty,463.5,77.25,6,32,17,5,5,1405,6,TRUE,FALSE,FALSE,FALSE
C2484,michelle.thompson2484@email.com,Michelle,G,Thompson,,2020-09-21,2024-03-02,2024-03-13,Silver,Southwest,Paid Search,F,65+,Home,3964.24,141.58,28,15,13,2,7,1272,14,TRUE,FALSE,FALSE,FALSE
C2485,andrew.wright2485@email.com,Andrew,K,Wright,555-5023,2020-01-15,2024-03-07,2024-03-01,Silver,Southwest,Social,Other,55-64,Beauty,4366.66,140.86,31,39,15,6,12,1522,9,FALSE,FALSE,FALSE,FALSE
C2486,charles.hill2486@email.com,Charles,,Hill,555-1128,2021-04-18,2024-02-21,2024-03-08,Platinum,Southwest,Referral,M,35-44,Clothing,18180.85,308.15,59,58,48,1,7,1063,24,TRUE,TRUE,TRUE,FALSE
C2487,james.scott2487@email.com,James,W,Scott,555-9297,2022-01-21,2024-02-09,2024-02-16,Silver,Northeast,Social,Other,35-44,Sports,6346.78,186.67,34,41,17,5,3,785,36,FALSE,FALSE,FALSE,FALSE
C2488,paul.scott2488@email.com,Paul,B,Scott,555-3218,2020-09-04,2024-02-21,2024-02-25,Silver,Northeast,Referral,Prefer not to say,65+,Home,4589.5,183.58,25,23,13,6,5,1289,24,TRUE,TRUE,FALSE,FALSE
C2489,elizabeth.jones2489@email.com,Elizabeth,N,Jones,555-7292,2020-10-26,2024-03-10,2024-02-29,Bronze,West,Referral,Prefer not to say,65+,Home,1213.52,86.68,14,41,15,2,12,1237,6,TRUE,FALSE,FALSE,FALSE
C2490,robert.white2490@email.com,Robert,J,White,555-5558,2022-02-12,2024-03-15,2024-02-25,Bronze,Southwest,,Prefer not to say,65+,Beauty,873.6,72.8,12,15,21,5,13,763,1,FALSE,FALSE,FALSE,FALSE
C2491,laura.adams2491@email.com,Laura,,Adams,555-8331,2020-05-13,2024-01-18,2024-02-28,Bronze,West,Organic,Prefer not to say,35-44,Sports,2061.72,114.54,18,31,20,4,11,1403,58,FALSE,TRUE,FALSE,FALSE
C2492,barbara.adams2492@email.com,Barbara,N,Adams,555-6389,2021-06-20,2024-01-29,2024-03-12,Bronze,West,Paid Search,Other,65+,Home,827.4,118.2,7,17,15,6,10,1000,47,TRUE,TRUE,FALSE,FALSE
C2493,ryan.robinson2493@email.com,Ryan,E,Robinson,555-7661,2022-09-16,2024-02-16,2024-02-15,Bronze,Northeast,Referral,Prefer not to say,45-54,Books,1183.56,84.54,14,35,24,2,7,547,29,TRUE,FALSE,FALSE,FALSE
C2494,karen.campbell2494@email.com,Karen,D,Campbell,555-8268,2020-02-07,2023-11-24,2024-02-07,Platinum,West,Social,F,18-24,Sports,21632.84,372.98,58,39,39,2,19,1499,113,TRUE,FALSE,TRUE,TRUE
C2495,christopher.williams2495@email.com,Christopher,F,Williams,555-9824,2020-11-12,2024-02-06,2024-02-15,Platinum,Southeast,Organic,Prefer not to say,35-44,Books,20521.72,301.79,68,22,19,4,5,1220,39,TRUE,FALSE,FALSE,FALSE
C2496,christopher.hernandez2496@email.com,Christopher,,Hernandez,555-3427,2021-12-02,2024-02-07,2024-03-11,Gold,Northeast,Direct,M,18-24,Beauty,7234.44,190.38,38,57,30,3,16,835,38,FALSE,TRUE,TRUE,FALSE
C2497,donna.green2497@email.com,Donna,E,Green,555-9903,2021-01-19,2024-03-11,2024-03-07,Bronze,Midwest,Email,Other,55-64,Home,1226.82,87.63,14,15,22,3,12,1152,5,FALSE,FALSE,FALSE,FALSE
C2498,rebecca.nelson2498@email.com,Rebecca,,Nelson,555-3157,2021-10-01,2024-03-13,2024-03-04,Bronze,West,Referral,Prefer not to say,18-24,Electronics,1410.96,117.58,12,37,10,5,3,897,3,TRUE,FALSE,FALSE,FALSE
C2499,deborah.young2499@email.com,Deborah,S,Young,555-1622,2023-02-27,2024-01-23,2024-03-02,Gold,Southwest,Organic,F,35-44,Beauty,4456.02,193.74,23,25,34,0,13,383,53,TRUE,TRUE,TRUE,FALSE
C2500,margaret.torres2500@email.com,Margaret,N,Torres,555-7322,2023-07-25,2024-02-02,2024-02-21,Silver,Southeast,Organic,F,55-64,Books,1122.56,140.32,8,26,15,3,15,235,43,TRUE,FALSE,FALSE,FALSE
C2501,jason.roberts2501@email.com,Jason,,Roberts,555-7731,2021-04-23,2024-02-25,2024-02-29,Silver,Southeast,Referral,M,65+,Beauty,3529.44,147.06,24,16,21,5,14,1058,20,FALSE,FALSE,FALSE,FALSE
C2502,christopher.hill2502@email.com,Christopher,C,Hill,,2020-03-22,2024-02-06,2024-03-09,Gold,Midwest,Email,M,65+,Beauty,7564.2,180.1,42,24,31,1,9,1455,39,TRUE,FALSE,TRUE,FALSE
C2503,daniel.smith2503@email.com,Daniel,E,Smith,555-1714,2021-12-05,2024-02-29,2024-02-20,Bronze,Southeast,Direct,M,25-34,Clothing,1512.72,84.04,18,24,16,2,6,832,16,TRUE,FALSE,FALSE,FALSE
C2504,george.martinez2504@email.com,George,R,Martinez,555-9771,2020-04-30,2024-03-15,2024-03-05,Platinum,Midwest,,Other,45-54,Electronics,25616.25,371.25,69,33,17,0,15,1416,1,FALSE,FALSE,TRUE,FALSE
C2505,james.baker2505@email.com,James,P,Baker,555-2848,2023-09-13,2024-02-06,2024-03-11,Bronze,Midwest,Referral,Other,55-64,Beauty,97.82,97.82,1,18,11,2,11,185,39,TRUE,FALSE,FALSE,FALSE
C2506,gary.green2506@email.com,Gary,T,Green,555-4600,2023-10-07,2024-01-26,2024-02-20,Bronze,West,Paid Search,Other,25-34,Clothing,202.88,101.44,2,43,15,4,13,161,50,TRUE,FALSE,FALSE,FALSE
C2507,donald.walker2507@email.com,Donald,S,Walker,555-8619,2023-11-18,2024-01-26,2024-02-18,Bronze,Southwest,Email,Other,55-64,Beauty,73.23,73.23,1,16,21,4,8,119,50,FALSE,FALSE,FALSE,FALSE
C2508,charles.gonzalez2508@email.com,Charles,T,Gonzalez,555-9235,2021-03-07,2024-01-26,2024-02-26,Silver,Southwest,Direct,Prefer not to say,18-24,Sports,2749.68,152.76,18,27,19,3,6,1105,50,FALSE,FALSE,FALSE,FALSE
C2509,kenneth.rivera2509@email.com,Kenneth,S,Rivera,555-1134,2020-01-05,2024-01-31,2024-02-27,Bronze,Midwest,Social,M,65+,Beauty,580.09,82.87,7,17,19,0,2,1532,45,TRUE,FALSE,FALSE,FALSE
C2510,carol.lopez2510@email.com,Carol,N,Lopez,,2020-05-09,2024-02-22,2024-02-22,Platinum,Midwest,Direct,Other,65+,Books,18834.98,303.79,62,58,46,0,25,1407,23,TRUE,TRUE,TRUE,FALSE
C2511,deborah.hall2511@email.com,Deborah,J,Hall,555-4010,2021-11-02,2024-01-29,2024-03-06,Silver,Midwest,Social,F,45-54,Books,4017.26,154.51,26,33,24,0,13,865,47,TRUE,TRUE,FALSE,FALSE
C2512,dorothy.anderson2512@email.com,Dorothy,F,Anderson,555-6814,2023-07-14,2024-02-17,2024-03-11,Bronze,Midwest,Direct,Other,18-24,Electronics,260.07,86.69,3,42,24,1,3,246,28,TRUE,FALSE,FALSE,FALSE
C2513,steven.thompson2513@email.com,Steven,C,Thompson,555-6770,2022-08-03,2024-02-09,2024-03-04,Bronze,Southwest,Paid Search,Prefer not to say,55-64,Books,1050.39,95.49,11,43,18,4,7,591,36,FALSE,FALSE,FALSE,FALSE
C2514,matthew.adams2514@email.com,Matthew,A,Adams,555-6815,2020-04-01,2024-02-21,2024-02-25,Bronze,Northeast,Paid Search,Other,18-24,Sports,1710.03,100.59,17,39,18,1,14,1445,24,FALSE,FALSE,FALSE,FALSE
C2515,charles.lewis2515@email.com,Charles,W,Lewis,555-9251,2023-05-13,2024-01-25,2024-02-16,Silver,Midwest,Referral,M,55-64,Home,1428.8,142.88,10,30,14,3,6,308,51,TRUE,FALSE,FALSE,FALSE
C2516,daniel.nguyen2516@email.com,Daniel,,Nguyen,555-5741,2020-04-12,2024-01-24,2024-03-15,Silver,Southeast,Social,Other,35-44,Electronics,3850.66,167.42,23,18,14,0,4,1434,52,FALSE,FALSE,FALSE,FALSE
C2517,lisa.anderson2517@email.com,Lisa,J,Anderson,555-1002,2020-07-15,2024-02-12,2024-02-15,Silver,Northeast,Social,Other,45-54,Home,5774.3,164.98,35,30,10,4,10,1340,33,TRUE,TRUE,FALSE,FALSE
C2518,barbara.miller2518@email.com,Barbara,G,Miller,555-3732,2020-02-15,2023-12-09,2023-12-18,Gold,Southwest,Social,Other,18-24,Electronics,8286.25,236.75,35,46,33,2,10,1491,98,TRUE,TRUE,TRUE,TRUE
C2519,dorothy.allen2519@email.com,Dorothy,C,Allen,555-5618,2023-01-24,2024-03-14,2024-03-02,Silver,Southwest,Social,Prefer not to say,25-34,Sports,1992.38,153.26,13,30,8,3,13,417,2,TRUE,FALSE,FALSE,FALSE
C2520,donna.torres2520@email.com,Donna,C,Torres,555-3615,2024-02-07,2024-03-11,2024-03-03,Gold,Southeast,Paid Search,F,35-44,Electronics,235.34,235.34,1,54,25,3,9,38,5,TRUE,TRUE,TRUE,FALSE
C2521,sarah.young2521@email.com,Sarah,H,Young,555-1727,2020-10-11,2024-01-17,2024-02-27,Platinum,West,Paid Search,Other,65+,Books,19808.07,347.51,57,52,37,1,13,1252,59,TRUE,TRUE,TRUE,FALSE
C2522,jennifer.adams2522@email.com,Jennifer,B,Adams,555-6796,2020-05-04,2024-01-24,2024-02-28,Gold,West,Social,Other,55-64,Books,9175.5,183.51,50,40,12,0,7,1412,52,TRUE,FALSE,FALSE,FALSE
C2523,dorothy.robinson2523@email.com,Dorothy,E,Robinson,555-4660,2020-10-23,2024-01-21,2024-03-05,Silver,West,Referral,Other,55-64,Books,2795.47,147.13,19,39,9,5,4,1240,55,TRUE,TRUE,FALSE,FALSE
C2524,michelle.martin2524@email.com,Michelle,P,Martin,555-9162,2022-10-03,2024-02-07,2024-02-16,Bronze,West,Social,F,18-24,Electronics,266.67,88.89,3,19,11,3,11,530,38,TRUE,FALSE,FALSE,FALSE
C2525,brian.taylor2525@email.com,Brian,B,Taylor,555-5932,2024-01-12,2024-02-16,2024-02-17,Gold,Midwest,Referral,Other,55-64,Home,621.3,207.1,3,63,16,4,15,64,29,TRUE,TRUE,TRUE,FALSE
C2526,donald.garcia2526@email.com,Donald,E,Garcia,555-4106,2020-08-23,2024-01-26,2024-03-04,Silver,Southwest,Social,M,45-54,Sports,6369.6,199.05,32,20,16,5,6,1301,50,FALSE,TRUE,FALSE,FALSE
C2527,jason.lee2527@email.com,Jason,H,Lee,555-8639,2022-10-02,2024-01-26,2024-02-29,Platinum,Northeast,,M,35-44,Home,13566.07,315.49,43,26,10,4,6,531,50,TRUE,FALSE,FALSE,FALSE
C2528,cynthia.thomas2528@email.com,Cynthia,E,Thomas,555-2788,2021-08-13,2024-02-18,2024-03-02,Bronze,Midwest,Social,F,55-64,Home,596.46,99.41,6,43,23,0,13,946,27,TRUE,TRUE,FALSE,FALSE
C2529,susan.anderson2529@email.com,Susan,H,Anderson,555-7247,2024-02-23,2024-02-29,2024-02-28,Bronze,Southeast,Organic,F,18-24,Sports,103.98,103.98,1,28,23,6,8,22,16,FALSE,FALSE,FALSE,FALSE
C2530,paul.brown2530@email.com,Paul,G,Brown,555-5497,2020-11-18,2024-01-23,2024-02-26,Silver,Northeast,Direct,M,18-24,Electronics,2906.28,161.46,18,34,24,1,4,1214,53,TRUE,FALSE,FALSE,FALSE
C2531,steven.young2531@email.com,Steven,C,Young,555-9618,2021-01-17,2024-02-13,2024-02-22,Gold,Midwest,Social,M,45-54,Home,11847.36,246.82,48,42,16,0,4,1154,32,TRUE,TRUE,TRUE,FALSE
C2532,kenneth.wilson2532@email.com,Kenneth,S,Wilson,555-6503,2023-05-13,2024-02-12,2024-03-07,Silver,Southeast,Email,Prefer not to say,35-44,Electronics,2412.48,172.32,14,18,13,4,12,308,33,FALSE,FALSE,FALSE,FALSE
C2533,thomas.rivera2533@email.com,Thomas,K,Rivera,555-2373,2021-02-08,2024-03-12,2024-03-08,Bronze,Midwest,Referral,Prefer not to say,35-44,Beauty,1233.96,94.92,13,23,14,0,12,1132,4,TRUE,TRUE,FALSE,FALSE
C2534,donna.hill2534@email.com,Donna,H,Hill,555-1533,2023-09-02,2024-02-17,2024-03-12,Platinum,Southeast,Organic,F,18-24,Sports,5677.35,378.49,15,39,23,0,17,196,28,TRUE,TRUE,TRUE,FALSE
C2535,cynthia.lopez2535@email.com,Cynthia,D,Lopez,555-9311,2021-03-18,2024-02-27,2024-02-18,Platinum,Southwest,Email,Other,65+,Books,25127.7,386.58,65,54,14,3,19,1094,18,TRUE,FALSE,FALSE,FALSE
C2536,joshua.walker2536@email.com,Joshua,S,Walker,555-6149,2020-10-03,2024-01-26,2024-03-04,Silver,Southwest,Paid Search,M,45-54,Books,5175.36,191.68,27,27,10,3,13,1260,50,FALSE,FALSE,FALSE,FALSE
C2537,matthew.baker2537@email.com,Matthew,B,Baker,555-2959,2022-03-14,2024-01-24,2024-02-29,Bronze,Northeast,Organic,Other,65+,Beauty,1035.09,115.01,9,43,23,4,12,733,52,TRUE,FALSE,FALSE,FALSE
C2538,kimberly.smith2538@email.com,Kimberly,S,Smith,555-8914,2020-04-25,2024-01-17,2024-02-29,Silver,Midwest,,Prefer not to say,45-54,Beauty,3973.25,158.93,25,29,23,0,11,1421,59,TRUE,FALSE,FALSE,FALSE
C2539,mark.moore2539@email.com,Mark,W,Moore,555-9578,2023-01-12,2024-01-28,2024-03-06,Gold,Midwest,Email,M,45-54,Beauty,4395.27,231.33,19,24,19,1,10,429,48,TRUE,TRUE,FALSE,FALSE
C2540,andrew.miller2540@email.com,Andrew,F,Miller,555-5421,2020-07-07,2024-02-11,2024-02-23,Gold,West,Email,Prefer not to say,18-24,Electronics,7893.44,246.67,32,15,20,1,6,1348,34,TRUE,FALSE,FALSE,FALSE
C2541,ronald.nelson2541@email.com,Ronald,T,Nelson,555-4007,2022-06-08,2023-12-21,2023-12-27,Platinum,Southeast,Email,Other,18-24,Clothing,17475.36,356.64,49,29,35,0,13,647,86,TRUE,FALSE,TRUE,TRUE
C2542,robert.adams2542@email.com,Robert,W,Adams,555-9216,2022-08-14,2024-03-03,2024-03-08,Bronze,Northeast,,M,18-24,Electronics,1528.24,109.16,14,45,12,3,7,580,13,FALSE,TRUE,FALSE,FALSE
C2543,margaret.torres2543@email.com,Margaret,E,Torres,555-8693,2021-08-03,2024-02-09,2024-03-09,Platinum,Midwest,Email,F,35-44,Sports,21870.9,383.7,57,46,24,3,10,956,36,FALSE,FALSE,FALSE,FALSE
C2544,mark.carter2544@email.com,Mark,T,Carter,555-6190,2021-10-31,2023-12-24,2024-01-12,Bronze,West,Social,M,55-64,Beauty,861.04,107.63,8,39,11,6,12,867,83,FALSE,FALSE,FALSE,TRUE
C2545,susan.thomas2545@email.com,Susan,L,Thomas,555-8336,2022-06-05,2024-02-16,2024-03-11,Silver,Southeast,Email,F,65+,Home,3940.86,187.66,21,29,22,1,9,650,29,TRUE,FALSE,FALSE,FALSE
C2546,james.johnson2546@email.com,James,K,Johnson,555-5203,2020-04-17,2024-01-18,2024-03-10,Silver,Northeast,Referral,Other,18-24,Clothing,6554.79,198.63,33,23,19,1,3,1429,58,FALSE,FALSE,FALSE,FALSE
C2547,paul.adams2547@email.com,Paul,L,Adams,555-2339,2023-08-25,2024-02-18,2024-02-15,Bronze,Southwest,Email,Other,55-64,Beauty,317.64,79.41,4,36,25,2,4,204,27,TRUE,TRUE,FALSE,FALSE
C2548,timothy.thompson2548@email.com,Timothy,G,Thompson,555-3023,2023-05-12,2024-02-08,2024-03-03,Silver,Midwest,Social,M,25-34,Electronics,1873.1,187.31,10,23,14,3,6,309,37,FALSE,FALSE,FALSE,FALSE
C2549,jason.hill2549@email.com,Jason,S,Hill,555-6227,2023-01-04,2023-10-13,2023-12-15,Gold,Northeast,Email,M,45-54,Sports,5876.26,226.01,26,22,18,2,8,437,155,TRUE,FALSE,FALSE,TRUE
C2550,donna.sanchez2550@email.com,Donna,E,Sanchez,555-6567,2023-03-26,2024-03-03,2024-03-13,Bronze,Midwest,Referral,Other,35-44,Sports,590.34,98.39,6,15,22,3,6,356,13,FALSE,FALSE,FALSE,FALSE
C2551,christopher.hall2551@email.com,Christopher,S,Hall,555-4541,2021-04-19,2024-02-18,2024-02-28,Bronze,West,,Prefer not to say,65+,Beauty,675.04,84.38,8,25,13,3,15,1062,27,TRUE,FALSE,FALSE,FALSE
C2552,thomas.green2552@email.com,Thomas,W,Green,555-4779,2021-04-26,2024-02-24,2024-02-29,Bronze,Midwest,Paid Search,M,35-44,Beauty,2005.32,117.96,17,19,12,2,3,1055,21,TRUE,TRUE,FALSE,FALSE
C2553,brian.sanchez2553@email.com,Brian,T,Sanchez,555-9591,2020-01-12,2024-02-09,2024-02-26,Silver,Southeast,Organic,M,45-54,Electronics,3643.64,140.14,26,35,20,0,2,1525,36,FALSE,FALSE,FALSE,FALSE
C2554,gary.lopez2554@email.com,Gary,T,Lopez,555-8470,2021-12-20,2024-03-15,2024-03-12,Bronze,West,Referral,Prefer not to say,65+,Beauty,1043.64,86.97,12,22,13,0,4,817,1,TRUE,FALSE,FALSE,FALSE
C2555,donna.rivera2555@email.com,Donna,C,Rivera,555-7686,2022-09-27,2024-01-18,2024-03-14,Bronze,Southeast,Social,Other,18-24,Clothing,246.6,82.2,3,31,22,5,15,536,58,FALSE,FALSE,FALSE,FALSE
C2556,michael.white2556@email.com,Michael,H,White,555-4375,2021-01-18,2024-02-02,2024-03-01,Silver,Northeast,Paid Search,M,65+,Beauty,5011.6,147.4,34,43,21,5,13,1153,43,FALSE,FALSE,FALSE,FALSE
C2557,jessica.white2557@email.com,Jessica,E,White,555-6163,2022-04-10,2024-02-22,2024-02-21,Bronze,Southeast,Direct,F,65+,Beauty,853.3,85.33,10,33,12,3,3,706,23,TRUE,FALSE,FALSE,FALSE
C2558,rebecca.flores2558@email.com,Rebecca,W,Flores,555-1264,2023-02-18,2024-02-25,2024-02-21,Silver,Midwest,Paid Search,Prefer not to say,18-24,Clothing,2197.36,199.76,11,39,14,3,11,392,20,FALSE,FALSE,FALSE,FALSE
C2559,thomas.lee2559@email.com,Thomas,B,Lee,555-2576,2020-08-30,2024-03-03,2024-02-23,Gold,West,Social,M,65+,Beauty,12268.0,245.36,50,33,22,0,7,1294,13,FALSE,FALSE,TRUE,FALSE
C2560,melissa.moore2560@email.com,Melissa,S,Moore,555-2830,2020-03-31,2024-01-28,2024-03-07,Platinum,Southwest,Direct,F,45-54,Clothing,23094.0,384.9,60,29,19,1,11,1446,48,TRUE,FALSE,TRUE,FALSE
C2561,david.wright2561@email.com,David,A,Wright,555-1606,2021-07-20,2024-03-11,2024-02-28,Bronze,Southwest,Direct,M,35-44,Books,669.41,95.63,7,27,12,6,6,970,5,TRUE,TRUE,FALSE,FALSE
C2562,matthew.johnson2562@email.com,Matthew,M,Johnson,555-6408,2022-03-01,2024-01-18,2024-02-21,Silver,Southeast,Direct,M,55-64,Books,2892.4,144.62,20,18,16,4,5,746,58,TRUE,TRUE,FALSE,FALSE
C2563,sarah.campbell2563@email.com,Sarah,F,Campbell,555-8031,2020-12-06,2024-03-07,2024-02-23,Gold,Southwest,Organic,F,18-24,Clothing,9199.2,191.65,48,29,14,0,10,1196,9,TRUE,TRUE,FALSE,FALSE
C2564,dorothy.baker2564@email.com,Dorothy,P,Baker,555-7254,2023-10-02,2024-02-23,2024-03-02,Gold,West,Organic,Other,18-24,Beauty,1413.58,201.94,7,28,21,3,12,166,22,TRUE,TRUE,TRUE,FALSE
C2565,thomas.torres2565@email.com,Thomas,A,Torres,555-3689,2020-10-09,2024-02-09,2024-03-14,Platinum,West,Email,M,45-54,Home,16402.4,282.8,58,81,17,1,15,1254,36,FALSE,TRUE,TRUE,FALSE
C2566,jeffrey.harris2566@email.com,Jeffrey,,Harris,555-8952,2023-09-19,2024-02-24,2024-02-20,Silver,Midwest,Paid Search,Other,55-64,Beauty,608.64,152.16,4,44,25,2,14,179,21,FALSE,TRUE,FALSE,FALSE
C2567,sharon.scott2567@email.com,Sharon,,Scott,555-5486,2021-07-02,2024-02-28,2024-02-16,Bronze,Midwest,Direct,F,25-34,Electronics,685.2,114.2,6,30,9,1,13,988,17,FALSE,FALSE,FALSE,FALSE
C2568,jessica.ramirez2568@email.com,Jessica,T,Ramirez,555-3782,2023-11-24,2023-09-24,2023-11-22,Silver,Southeast,Direct,Prefer not to say,45-54,Electronics,680.0,170.0,4,21,19,3,4,113,174,TRUE,TRUE,FALSE,TRUE
C2569,sandra.walker2569@email.com,Sandra,W,Walker,,2022-07-25,2024-01-31,2024-02-27,Bronze,Northeast,Organic,Other,65+,Home,644.22,107.37,6,26,23,1,9,600,45,TRUE,FALSE,FALSE,FALSE
C2570,sharon.wright2570@email.com,Sharon,B,Wright,555-9559,2023-03-29,2024-03-01,2024-03-10,Gold,Southeast,Email,F,18-24,Electronics,3503.87,206.11,17,40,19,5,15,353,15,TRUE,TRUE,FALSE,FALSE
C2571,sharon.white2571@email.com,Sharon,N,White,555-9697,2022-12-02,2024-01-26,2024-03-05,Gold,Southeast,Social,Prefer not to say,45-54,Clothing,4056.99,193.19,21,24,31,0,19,470,50,TRUE,FALSE,TRUE,FALSE
C2572,william.campbell2572@email.com,William,G,Campbell,555-5766,2023-02-15,2023-11-11,2024-01-19,Bronze,Northeast,Paid Search,M,18-24,Sports,935.4,93.54,10,18,15,5,9,395,126,FALSE,FALSE,FALSE,TRUE
C2573,lisa.carter2573@email.com,Lisa,J,Carter,555-2407,2023-01-07,2024-02-28,2024-02-15,Silver,Northeast,Organic,Other,35-44,Electronics,3530.01,185.79,19,43,9,1,3,434,17,TRUE,FALSE,FALSE,FALSE
C2574,jeffrey.roberts2574@email.com,Jeffrey,T,Roberts,555-1444,2023-01-28,2024-01-26,2024-02-16,Silver,Midwest,Organic,Prefer not to say,18-24,Sports,2261.28,161.52,14,26,14,4,9,413,50,FALSE,FALSE,FALSE,FALSE
C2575,deborah.rodriguez2575@email.com,Deborah,,Rodriguez,555-3328,2022-01-12,2023-12-18,2023-11-27,Silver,Southeast,Direct,Other,25-34,Clothing,6003.15,193.65,31,15,11,5,14,794,89,FALSE,TRUE,FALSE,TRUE
C2576,ashley.martin2576@email.com,Ashley,S,Martin,555-5250,2021-10-14,2024-02-24,2024-02-26,Bronze,Southeast,Paid Search,Other,55-64,Beauty,1971.72,109.54,18,17,20,1,10,884,21,FALSE,FALSE,FALSE,FALSE
C2577,daniel.moore2577@email.com,Daniel,W,Moore,555-4568,2023-03-17,2023-09-28,2024-02-08,Silver,Northeast,Social,Prefer not to say,25-34,Beauty,2622.45,174.83,15,35,8,5,9,365,170,FALSE,FALSE,FALSE,TRUE
C2578,kimberly.baker2578@email.com,Kimberly,,Baker,555-4295,2023-07-04,2024-02-01,2024-02-27,Gold,Southwest,Referral,Other,45-54,Electronics,2706.48,225.54,12,55,15,1,6,256,44,FALSE,TRUE,TRUE,FALSE
C2579,jacob.baker2579@email.com,Jacob,G,Baker,555-4030,2021-07-03,2023-10-18,2023-12-24,Silver,Southeast,Organic,Other,35-44,Home,5074.68,195.18,26,33,21,4,2,987,150,TRUE,FALSE,FALSE,TRUE
C2580,jason.moore2580@email.com,Jason,F,Moore,555-5456,2021-09-20,2024-01-22,2024-03-01,Bronze,Southeast,Email,Prefer not to say,55-64,Beauty,1145.6,114.56,10,40,10,3,12,908,54,TRUE,FALSE,FALSE,FALSE
C2581,joshua.clark2581@email.com,Joshua,F,Clark,555-7591,2021-04-13,2023-10-22,2023-11-29,Bronze,Southwest,Referral,M,25-34,Sports,1340.0,83.75,16,24,11,3,8,1068,146,TRUE,TRUE,FALSE,TRUE
C2582,michael.taylor2582@email.com,Michael,A,Taylor,555-3481,2020-03-29,2023-10-31,2024-01-08,Gold,Midwest,Paid Search,Other,18-24,Sports,8013.33,205.47,39,15,10,6,4,1448,137,TRUE,TRUE,FALSE,TRUE
C2583,brian.nelson2583@email.com,Brian,B,Nelson,555-3656,2020-10-27,2024-01-19,2024-02-24,Bronze,West,Organic,M,45-54,Clothing,2039.4,113.3,18,41,24,6,6,1236,57,TRUE,FALSE,FALSE,FALSE
C2584,sharon.roberts2584@email.com,Sharon,E,Roberts,555-5526,2021-09-23,2024-02-18,2024-02-19,Platinum,Southwest,Paid Search,F,65+,Beauty,16461.36,304.84,54,78,21,2,5,905,27,TRUE,FALSE,TRUE,FALSE
C2585,carol.thompson2585@email.com,Carol,E,Thompson,555-9307,2022-05-18,2024-02-20,2024-03-09,Silver,Southwest,Direct,Other,18-24,Beauty,3773.4,198.6,19,33,8,6,12,668,25,FALSE,TRUE,FALSE,FALSE
C2586,sharon.walker2586@email.com,Sharon,H,Walker,555-5223,2023-07-28,2024-01-27,2024-02-28,Bronze,Southeast,Referral,F,55-64,Home,409.0,102.25,4,38,18,6,2,232,49,FALSE,FALSE,FALSE,FALSE
C2587,lisa.moore2587@email.com,Lisa,C,Moore,555-3884,2022-08-27,2024-01-28,2024-02-28,Platinum,Southeast,Organic,F,65+,Home,16977.15,377.27,45,72,39,2,21,567,48,TRUE,TRUE,TRUE,FALSE
C2588,paul.campbell2588@email.com,Paul,B,Campbell,555-4708,2024-01-23,2024-02-25,2024-03-05,Bronze,Southeast,Referral,M,25-34,Clothing,90.48,90.48,1,20,15,5,10,53,20,TRUE,FALSE,FALSE,FALSE
C2589,michelle.king2589@email.com,Michelle,,King,555-2388,2023-07-26,2024-01-29,2024-03-14,Bronze,Northeast,Email,Other,65+,Home,174.44,87.22,2,18,21,2,7,234,47,FALSE,FALSE,FALSE,FALSE
C2590,timothy.miller2590@email.com,Timothy,E,Miller,555-5779,2023-12-22,2024-02-13,2024-03-11,Bronze,Northeast,Email,Other,18-24,Electronics,77.93,77.93,1,44,25,6,6,85,32,TRUE,FALSE,FALSE,FALSE
